date,Australia,Belgium,Canada,Switzerland,Germany,Denmark,Spain,Finland,France,UK,Ireland,Italy,Japan,S. Korea,Luxembourg,Netherlands,Norway,New Zealand,Sweden,US,S. Africa,Croatia,Israel,Slovenia,Colombia,Aggregate
2016-04-01,4.54,1.92,10.91,1.36,6.83,3.17,1.94,0.37,0.61,7.73,5.59,0.99,0.74,2.96,3.06,4.3,4.23,13.94,8.58,5.08,5.83,1.89,7.09,0.45,10.21,4.96
2016-07-01,4.01,2.39,12.82,1.44,7.66,4.18,1.61,0.55,1.28,6.51,7.26,0.4,0.75,2.02,7.47,5.47,5.38,13.18,8.09,5.38,5.28,2.88,7.86,4.86,9.77,5.16
2016-10-01,8.49,2.98,13.42,1.67,7.72,3.47,1.47,0.82,1.49,5.23,8.12,-0,0.91,1.48,6.76,5.88,7.32,13.4,6.29,5.36,4.72,1.77,6.58,6.66,9.03,5.23
2017-01-01,10.89,3.54,15.48,2.08,6.98,3.42,2.25,1.58,2.37,4.32,8.83,-0.72,0.98,1.26,5.14,6.54,7.19,11.3,7.77,5.26,4.43,0.82,5.07,6.46,8.18,5.27
2017-04-01,10.53,3.28,15.2,2.23,6.28,4.33,1.58,1.68,3.05,4.39,10.32,-1.08,0.84,1.22,7.67,7.4,5.38,6.29,8.79,5.68,4.17,4.71,4.6,7.93,7.56,5.34
2017-07-01,8.91,3.2,8.43,2.31,6.03,4.11,2.63,1.43,3.27,4.6,11.05,-1.27,0.79,1.46,5.05,7.25,2.87,3.73,7.83,5.49,4.08,4.21,3.65,7.86,7.17,4.76
2017-10-01,5.41,2.99,6.01,2.21,6.27,3.93,3.06,1.16,3.2,4.56,10.85,-1.15,0.65,1.25,8.42,7.93,2.12,3.91,7.17,5.53,3.84,7.96,2.04,9.42,6.93,4.49
2018-01-01,2.22,2.76,2.19,1.79,6.4,4.73,2.65,0.5,2.99,4.11,11.5,-0.49,0.59,1.59,5.68,8.65,0.42,3.69,4.24,6.15,3.44,8.44,0.35,9.19,6.72,4.28
2018-04-01,-0.27,2.87,-1.89,1.42,6.49,3.97,3.72,0.78,2.77,3.11,11.42,-0.31,0.62,1.96,5.74,8.49,2.43,3.53,0.15,5.75,3.58,4.94,-0.33,7.44,6.49,3.72
2018-07-01,-1.95,2.61,0.84,1.09,6.56,3.2,3.2,0.65,2.89,2.81,8.45,-0.55,0.64,2.05,9.34,8.84,2.68,2.97,-1.49,5.38,3.93,7.21,-1.84,8.95,6.26,3.64
2018-10-01,-5.69,2.87,1.07,0.39,6.26,3.23,3.78,0.84,3.19,2.37,6.88,-0.47,0.75,3.15,6.36,8.56,1.38,2.75,-1.69,4.92,3.96,4.94,-1.49,7.95,6.12,3.35
2019-01-01,-8.02,3.37,0.28,0.15,5.99,2.24,4.31,1.11,2.91,1.41,4.25,-0.19,0.66,2.64,13.69,7.6,2.69,1.79,-0.49,4.57,3.57,6.88,0.82,7.3,6.05,3.05
2019-04-01,-8.07,3.67,0.52,0.24,6.13,2.47,3.04,0.87,3.06,1.01,2.6,-0.01,0.39,1.82,10.29,6.96,1.81,1.48,1.89,4.36,3.42,10.11,1.2,7.16,5.86,2.92
2019-07-01,-3.95,4.22,1.86,0.53,6.07,3.37,2.97,0.57,3.08,0.73,1.68,-0.23,-0.02,1.11,7.55,6.08,2.44,2.78,3.44,4.43,3.62,7.78,1.94,6.82,5.56,3.12
2019-10-01,2.75,4.36,3.17,0.98,6.41,3.58,2.08,0.01,3.71,0.81,1.08,0.63,-0.49,0.03,11.99,6,2.58,4.48,3.83,4.95,3.25,9.89,3.51,4.72,4.95,3.64
2020-01-01,7.82,3.81,5.69,1.27,6.73,2.46,0.24,0.45,4.87,1.76,1.33,3.11,-0.99,1.1,12.08,6.43,1.09,7.49,4.67,4.96,1.9,10,3.42,4.62,3.98,4.18
2020-04-01,6.38,4.14,5.55,1.94,6.48,1.97,-1.66,0.41,5.6,1.28,0.51,3.45,-1.23,2.38,18.13,7.27,2.19,6.57,5.43,4.21,1.37,8.42,2.25,5.09,2.8,3.83
2020-07-01,4.9,4.43,9.96,2.73,6.39,4.73,-1.1,1.54,5.13,2.74,-0.6,2.22,-1.04,4.45,17.91,7.75,3.74,6.6,6.18,4.71,2.44,7.34,2.75,3.24,1.75,4.42
2020-10-01,4.25,5.1,13.56,3.99,6.21,7.38,-1.89,2.64,6.28,6.59,-0.73,1.01,-0.68,6.93,14.63,8.43,6.43,5.98,9.49,5.83,3.36,5.59,3.72,4.05,1.05,5.52
